ASV;host_species;Phylum;Class;Order;Family;Genus;Species;Prevalence;TotalAbundance;MeanAbundance;RelAbund;RelPrev;meanUniq;Sample_size;closeness;betweenness;degree;hubbiness;weighted_deg;sum_pos;sum_neg;Freq_won;Freq_lost;Proportion_positive;proportion_negative
9d7035dede9b9a029941bdc4466db28d;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA;10;74;0.000168182;0.016818182;0.227272727;0.009477601;44;0.019137245;692;8;0.097852154;0.702648565;5;3;1;2;0.625;0.375
9d7e2f75c0754a3aaf6bf21a479a0046;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NK4A136 group;NA;153;6957;0.003051316;0.305131579;0.671052632;0.022194562;228;3.40E-05;0;1;0.001272637;0.103750307;1;0;0;0;1;0
9d87b0795f8f5557d0fb8a1bd26e9f49;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;D_6__uncultured bacterium;76;2712;0.001994118;0.199411765;0.558823529;0.033073046;136;0.012269912;14259;24;0.225635339;1.128381976;21;3;3;0;0.875;0.125
9d88acce7b2f13b58bf95d2f17ec8c2f;Spinyrat;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;26;175;8.93E-05;0.008928571;0.132653061;0.067205951;196;1.57E-05;0;2;0.001259543;0.099156296;2;0;0;0;1;0
9d9a1925b0168462a0ab9b5e6a0986d8;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae NK4A214 group;NA;19;173;0.000127206;0.012720588;0.139705882;0.020797882;136;0.011922045;192;30;0.141417588;0.91675714;20;10;5;5;0.666666667;0.333333333
9da5c3b46d782fe4d3c849870960091f;Flamingo;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;NA;50;3076;0.000864045;0.086404494;0.140449438;0.081209314;356;0.000169199;218;4;0.0372211;0.318744552;4;0;0;0;1;0
9db288cc285b912bae9467ee86525fad;Flamingo;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;NA;253;71909;0.020199157;2.01991573;0.710674157;0.071941277;356;0.000168686;0;1;0.017125926;0.126877985;1;0;0;0;1;0
9db6065dfa5f306778c1a370f3267d73;Flamingo;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;D_6__Bacteroides plebeius;98;10840;0.003044944;0.304494382;0.275280899;0.081498872;356;0.000169266;560;11;0.001141736;0.627993821;9;2;2;0;0.818181818;0.181818182
9dc2ff2e9aa9b115f6d6f53b9321ff2a;Spinyrat;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Ambiguous_taxa;150;7384;0.003767347;0.376734694;0.765306122;0.299262747;196;1.57E-05;2247;7;0.004470504;0.26720279;5;2;2;0;0.714285714;0.285714286
9df1d34a857a656f5cd3e44c2cc9530c;Deer;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uncultured bacterium;D_6__uncultured bacterium;19;42;3.09E-05;0.003088235;0.139705882;0.172784743;136;0.012154459;34701;31;0.228151843;1.20559073;19;12;1;11;0.612903226;0.387096774
9dfcf54112b5877507b8432671ddfeed;Flamingo;Firmicutes;Clostridia;Clostridiales;Family XI;W5053;D_6__uncultured bacterium;86;1678;0.000471348;0.047134831;0.241573034;0.145409809;356;0.000168695;0;1;8.51E-05;0.143975783;1;0;0;0;1;0
9e200436ff4a1732dddb80e8dae52430;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 5;D_6__uncultured bacterium;39;161;0.000118382;0.011838235;0.286764706;0.073345828;136;0.011607659;32;31;0.428119777;1.897115412;23;8;1;7;0.741935484;0.258064516
9e2f0acf79b0d684603dec4057b4cb55;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;D_6__uncultured bacterium;23;256;0.000130612;0.013061224;0.117346939;0.18629686;196;1.57E-05;415;2;2.25E-07;0.019770918;2;0;0;0;1;0
9e3c38d019cc68ac9ce0f1b0c6d0889e;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;119;5973;0.004391912;0.439191176;0.875;0.027492479;136;0.012640039;1985;27;0.180252503;1.207713765;16;11;8;3;0.592592593;0.407407407
9e3e308a652eb6793b5e631ed5f4c3b1;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;50;749;0.000382143;0.038214286;0.255102041;0.194100956;196;1.57E-05;2879;3;1.31E-05;0.100663331;3;0;0;0;1;0
9e5654c63638272b08e5cab37d024656;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetitomaculum;D_6__uncultured bacterium;34;553;0.000282143;0.028214286;0.173469388;0.175575721;196;1.57E-05;0;3;0.004295105;0.321915815;1;2;2;0;0.333333333;0.666666667
9e6673a93dd54763a645171cdd814fb0;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;38;577;0.000424265;0.042426471;0.279411765;0.02424854;136;0.012141695;9414;28;0.285756494;1.339984519;20;8;7;1;0.714285714;0.285714286
9e75d15ba3717ca20d8aa45e3c4a6bab;Mouselemur;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc;NA;28;3142;0.001726374;0.172637363;0.153846154;0.100912552;182;0.000213637;1301;5;0.067516353;0.62304575;4;1;1;0;0.8;0.2
9e83e3611264997128aa5e1c1b37274c;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;D_6__uncultured bacterium;48;183;9.34E-05;0.009336735;0.244897959;0.130697239;196;1.57E-05;1933;5;0.047913065;0.168035275;4;1;0;1;0.8;0.2
9e918d60b1864650667c928a55563674;Meerkat;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;uncultured;D_6__uncultured bacterium;18;68;0.000154545;0.015454545;0.409090909;0.212228042;44;0.018150569;877;11;0.037402162;0.846764732;9;2;0;2;0.818181818;0.181818182
9e9c4270966cf507485654eb33a69880;Meerkat;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Weissella;NA;7;58;0.000131818;0.013181818;0.159090909;0.191040392;44;0.01941369;328;10;0.036154156;0.766489058;8;2;1;1;0.8;0.2
9ea3c9429d74e9c4d1dcf11c98ebcf38;Deer;Cyanobacteria;Melainabacteria;Gastranaerophilales;uncultured bacterium;uncultured bacterium;D_6__uncultured bacterium;17;152;0.000111765;0.011176471;0.125;0.077860753;136;0.012640714;14800;33;0.342916762;1.473705683;23;10;6;4;0.696969697;0.303030303
9eab7a1249300ee6e9757c224201f94d;Carollia;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;NA;18;707;0.00043913;0.043913043;0.111801242;0.065383835;161;0.000762008;0;4;0.188171558;0.371603505;4;0;0;0;1;0
9ed7fdfe6f0b686bb55fbb78e1d974fd;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;14;41;9.32E-05;0.009318182;0.318181818;0.152979697;44;0.018480681;209;8;0.05092534;0.597422212;5;3;1;2;0.625;0.375
9eea6eb28f333bf57444118f808a2d73;Mouselemur;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 1;D_6__uncultured bacterium;22;996;0.000547253;0.054725275;0.120879121;0.012078879;182;3.14E-05;0;0;5.34E-18;0;0;0;0;0;0;1
9f05e4992392a05c38e1c790e07f3e5c;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae ND3007 group;D_6__metagenome;187;6044;0.002650877;0.265087719;0.820175439;0.11427135;228;3.40E-05;1222;11;0.0089636;0.405570699;10;1;1;0;0.909090909;0.090909091
9f185911874fb5d5b2623b647359f33b;Human;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Veillonella;NA;60;1067;0.000467982;0.046798246;0.263157895;0.155686314;228;3.40E-05;0;2;0.002578087;0.265429345;2;0;0;0;1;0
9f2926c84ad01fa1621a6a0fc1350895;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;NA;25;249;0.000183088;0.018308824;0.183823529;0.043886132;136;0.012150161;6142;33;0.25986355;1.266885226;24;9;6;3;0.727272727;0.272727273
9f46b0e3279aba5bc2d64e3f40ee7db5;Flamingo;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;D_6__Campylobacter canadensis;118;18755;0.005268258;0.526825843;0.331460674;0.023334136;356;4.11E-05;0;3;6.02E-17;0.354173943;3;0;0;0;1;0
9f4d881b82d709e48da828f0f890657f;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;D_6__uncultured Bacteroides sp.;24;237;0.000174265;0.017426471;0.176470588;0.022280099;136;0.011620326;5731;24;0.134985948;0.668007989;17;7;5;2;0.708333333;0.291666667
9f64904777dcf5723cfdba09b73ed038;Deer;Lentisphaerae;Lentisphaeria;Victivallales;vadinBE97;uncultured bacterium;D_6__uncultured bacterium;35;219;0.000161029;0.016102941;0.257352941;0.06848575;136;0.011676398;190;28;0.240882267;1.095821404;21;7;4;3;0.75;0.25
9f68e6aad35ab42586377a992b1dbd66;Carollia;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;D_6__Kocuria marina;24;1156;0.000718012;0.071801242;0.149068323;0.052413769;161;0.000755419;528;2;0.008875215;0.461298912;2;0;0;0;1;0
9f79ff73dcbc3e304545d60cdbbca33b;Human;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;D_6__uncultured bacterium;51;630;0.000276316;0.027631579;0.223684211;0.522314796;228;3.40E-05;0;3;0.057214172;0.45509344;2;1;1;0;0.666666667;0.333333333
9f9a08525dbfee68f5c323fb86c70c2c;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;NA;72;416;0.000305882;0.030588235;0.529411765;0.266348395;136;0.011677464;4922;26;0.309280391;1.304648771;21;5;0;5;0.807692308;0.192307692
9f9a2a9c0a586938fc82d68aeb846be0;Stint;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;D_6__uncultured bacterium;10;104;0.000107216;0.010721649;0.103092784;0.01031397;97;0.000321666;3092;9;0.00302285;0.584707502;7;2;0;2;0.777777778;0.222222222
9fb809d85ff73a83d86d2438f3b511a7;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;D_6__uncultured Bacteroidales bacterium;34;185;0.000136029;0.013602941;0.25;0.263166674;136;0.012171442;664;31;0.164703649;0.812113642;18;13;3;10;0.580645161;0.419354839
9fd55e94295500d204d06d0eed979dea;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;D_6__uncultured Firmicutes bacterium;64;709;0.000521324;0.052132353;0.470588235;0.054095843;136;0.012490089;40019;25;0.148713549;0.611236888;19;6;3;3;0.76;0.24
9fd961fbbf1fe84d21093a838852198e;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;21;74;5.44E-05;0.005441176;0.154411765;0.077802599;136;0.012735869;13628;27;0.187989907;1.038914127;24;3;0;3;0.888888889;0.111111111
9fdb7ef5ffcb37537b6ef7e74223d17c;Stint;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Cetobacterium;D_6__uncultured bacterium;44;3799;0.003916495;0.391649485;0.453608247;0.007255967;97;0.000321211;751;6;0.084569801;0.976916751;6;0;0;0;1;0
9fe7a9cc04b9cfaef9de6c3626cd8b09;Stint;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;NA;NA;20;1454;0.001498969;0.149896907;0.206185567;0.016532476;97;0.000319567;19;2;0.000176742;0.141440416;2;0;0;0;1;0
9fec7bdd6bd88e710bd69b15692e54a0;Deer;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA;55;907;0.000666912;0.066691176;0.404411765;0.200633634;136;0.012060707;721;31;0.215982753;1.295521493;22;9;7;2;0.709677419;0.290322581
9ff134804c598a419fe4423bbec8e18e;Human;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Merdibacter;D_6__uncultured bacterium;59;301;0.000132018;0.013201754;0.25877193;0.127703748;228;3.40E-05;4855;8;0.019126254;0.411500701;6;2;0;2;0.75;0.25
9ffda64ec263cf9bc309b651dc5e420f;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;41;291;0.000213971;0.021397059;0.301470588;0.043808697;136;0.012259509;3514;25;0.167763854;0.899426255;16;9;5;4;0.64;0.36
a00a0226a9c9306db073bb6e1acbd362;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;NA;207;4362;0.001913158;0.191315789;0.907894737;0.12313329;228;3.40E-05;0;6;0.004964406;0.381559701;6;0;0;0;1;0
a01520ea3588cea2d8cab5c123e67c4c;Meerkat;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenella;D_6__uncultured bacterium;9;18;4.09E-05;0.004090909;0.204545455;0.250837388;44;0.014473182;0;11;0.09716844;1.053815588;11;0;0;0;1;0
a015c84e703c0f1cdb7245c86aa3b863;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;33;1769;0.000902551;0.090255102;0.168367347;0.083697332;196;1.57E-05;303;4;0.007089622;0.160020309;3;1;1;0;0.75;0.25
a0388fdaa2936be8ddf003534b2fb66e;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;NA;55;746;0.000548529;0.054852941;0.404411765;0.018099668;136;0.012132497;5250;31;0.33065378;1.542391579;24;7;5;2;0.774193548;0.225806452
a03d51f1ea40fbbe58974220c0379cbf;Human;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;D_6__unidentified;37;264;0.000115789;0.011578947;0.162280702;0.085340199;228;3.40E-05;0;1;0.000916829;0.034960398;1;0;0;0;1;0
a05157de8bd369891b6d9909ad4c6053;Meerkat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;6;28;6.36E-05;0.006363636;0.136363636;0.194278656;44;0.01796369;102;9;0.10647752;0.831973068;8;1;0;1;0.888888889;0.111111111
a05aec2d8945f8d5c15e1575515202b7;Carollia;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Lautropia;D_6__uncultured bacterium;49;11949;0.007421739;0.742173913;0.304347826;0.168191512;161;0.000731133;0;3;0.000771607;0.435008831;3;0;0;0;1;0
a06e26952c6eaaf5428eb2b2aa12301d;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;D_6__uncultured Firmicutes bacterium;57;282;0.000207353;0.020735294;0.419117647;0.194604496;136;0.01126964;1063;21;0.205921841;0.940739017;12;9;2;7;0.571428571;0.428571429
a07446314812e8ae35dd0392ec480838;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NK4A136 group;NA;46;876;0.000446939;0.044693878;0.234693878;0.046384684;196;1.57E-05;0;1;2.32E-05;0.03443031;1;0;0;0;1;0
a07b639d9ec0fa332dd56799223782d2;Human;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;NA;27;65;2.85E-05;0.002850877;0.118421053;0.324779366;228;3.40E-05;238;5;0.076730665;0.552893621;4;1;0;1;0.8;0.2
a07d36fc67249d268a9083387ee0bb11;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;NA;19;127;9.34E-05;0.009338235;0.139705882;0.053511542;136;0.01167879;47;27;0.294060183;1.568617006;21;6;4;2;0.777777778;0.222222222
a08e6045c4484cabc2ce9c1f5e7435e8;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;D_6__uncultured organism;40;220;9.65E-05;0.009649123;0.175438597;0.120861672;228;3.40E-05;174;11;0.029103733;0.610083456;6;5;2;3;0.545454545;0.454545455
a0ab6d516036857f79fcf0a4cb580453;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;NA;20;97;7.13E-05;0.007132353;0.147058824;0.034173014;136;0.012629166;33073;29;0.2969872;1.576418292;22;7;0;7;0.75862069;0.24137931
a0ac269acfcd16c66700762ee6340b07;Human;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Intestinibacter;NA;187;12382;0.005430702;0.543070175;0.820175439;0.073187953;228;3.40E-05;1623;6;0.000158917;0.53686535;4;2;2;0;0.666666667;0.333333333
a0b8bab7dd46b28cdc197e192ab08920;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;D_6__uncultured bacterium;40;256;0.000188235;0.018823529;0.294117647;0.102391588;136;0.012592317;4014;20;0.114575124;0.746092987;15;5;1;4;0.75;0.25
a0bbc3f66430176bf50fbc39611fd871;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;NA;28;139;0.000102206;0.010220588;0.205882353;0.033457248;136;0.011478332;0;23;0.291107957;1.223467844;11;12;4;8;0.47826087;0.52173913
a0c53878a57506df8b30cfb0dd895875;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;NA;80;929;0.00047398;0.047397959;0.408163265;0.098671419;196;1.57E-05;0;3;0.002910278;0.364277839;2;1;0;1;0.666666667;0.333333333
a0d9fd1af4dafb0fbf05227554558d93;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;NA;33;250;0.000127551;0.012755102;0.168367347;0.09644098;196;1.57E-05;0;2;3.56E-05;0.031942434;2;0;0;0;1;0
a0e19f5aed1731a0ce21b30b8eb36159;Stint;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;uncultured;D_6__soil bacterium TWE165;26;745;0.000768041;0.076804124;0.268041237;0.49547306;97;0.000322111;3768;7;0.037688867;0.213363997;7;0;0;0;1;0
a0e862e8943eb9e1eed99f030f057602;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;NA;136;2789;0.001422959;0.142295918;0.693877551;0.12295365;196;1.57E-05;5490;9;0.010977791;0.556249748;8;1;0;1;0.888888889;0.111111111
a0e94e4f7496e98c6070fc0b62477665;Mouselemur;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas;D_6__uncultured bacterium;43;1606;0.000882418;0.088241758;0.236263736;0.00398534;182;0.000212295;596;3;9.49E-05;0.177018556;3;0;0;0;1;0
a0f9d2150e3f8419a6ade2e296eafb5f;Human;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;NA;79;3477;0.001525;0.1525;0.346491228;0.373663931;228;3.40E-05;1261;4;3.27E-05;0.119372474;4;0;0;0;1;0
a112753cc9271048aefdac98b1886072;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;D_6__uncultured bacterium;34;631;0.000463971;0.046397059;0.25;0.014242057;136;0.011606667;396;28;0.191151475;1.027577419;17;11;8;3;0.607142857;0.392857143
a1396ddf82dda927e1f38385e90cb544;Stint;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;D_6__uncultured bacterium;14;248;0.00025567;0.02556701;0.144329897;0.018613222;97;0.000320205;62;2;0.000258119;0.091115785;2;0;0;0;1;0
a13b4a62b7b4382ce213cefcdab529aa;Mouselemur;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas;D_6__uncultured bacterium;138;48196;0.026481319;2.648131868;0.758241758;0.039443303;182;0.000213593;101;6;0.099042182;0.765784709;5;1;1;0;0.833333333;0.166666667
a142d4ed43fc18b3953ca727fdaa48bf;Stint;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;D_6__uncultured bacterium;10;19;1.96E-05;0.001958763;0.103092784;0.062435262;97;0.000321361;84;4;0.001275997;0.397347823;4;0;0;0;1;0
a1550c711411545b11e254e9e76f08d0;Stint;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;NA;NA;15;513;0.000528866;0.052886598;0.154639175;0.003178538;97;0.000320703;0;1;0.001220004;0.01890291;0;1;1;0;0;1
a15ffa45f78b6964bbce17f4416bc811;Meerkat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Dielma;D_6__uncultured bacterium;25;461;0.001047727;0.104772727;0.568181818;0.095874698;44;0.018704211;355;6;0.077179678;0.375975511;2;4;1;3;0.333333333;0.666666667
a199c5bc809fb35e4fccd81014d2d041;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-002;D_6__uncultured bacterium;16;36;2.65E-05;0.002647059;0.117647059;0.052485876;136;0.01129084;94;21;0.188348452;0.902691547;14;7;0;7;0.666666667;0.333333333
a19e6f916afd49564a6f28f5bb6c3ee5;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;14;123;9.04E-05;0.009044118;0.102941177;0.085111436;136;0.012932997;8756;36;0.356342613;1.630387448;26;10;6;4;0.722222222;0.277777778
a1c328b588bdcf770583e4f25267bcdd;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;NA;43;498;0.000218421;0.021842105;0.188596491;0.107561808;228;3.40E-05;0;1;0.000142771;0.001047886;1;0;0;0;1;0
a1c6198bce56e142d17660bb892f651d;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cellulosilyticum;NA;35;416;0.000212245;0.02122449;0.178571429;0.035411326;196;1.57E-05;88;7;0.001523901;0.519041115;6;1;0;1;0.857142857;0.142857143
a1ce937e496f00819850079319da0404;Stint;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Candidatus Arthromitus;NA;31;8635;0.008902062;0.890206186;0.319587629;0.431276699;97;0.000321195;370;4;0.010864713;0.254278564;3;1;1;0;0.75;0.25
a1edab5b2b9d6836d28bb8433d27d34a;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;NA;72;1194;0.000877941;0.087794118;0.529411765;0.027490064;136;0.011484203;6616;40;0.291160765;1.504291234;31;9;6;3;0.775;0.225
a21367f86ee2373af1841644a39d2767;Meerkat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;uncultured;D_6__uncultured bacterium;41;9769;0.022202273;2.220227273;0.931818182;0.068786174;44;0.020527417;4090;13;0.237382418;0.941872697;8;5;5;0;0.615384615;0.384615385
a21ac91958829e810ff0c34fe33401a2;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;NA;111;681;0.000500735;0.050073529;0.816176471;0.136631352;136;0.011291625;31;28;0.265550701;1.422329777;19;9;1;8;0.678571429;0.321428571
a220bd74326c590089d72bc59b68b998;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;NA;92;955;0.000702206;0.070220588;0.676470588;0.05755888;136;0.01207312;14120;27;0.121713764;0.806206302;18;9;5;4;0.666666667;0.333333333
a22d895b1801e57852aceaac42d1e091;Stint;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;NA;15;42969;0.044297938;4.429793814;0.154639175;0.060738573;97;0.000318289;0;1;3.94E-10;0.011933609;1;0;0;0;1;0
a233cf4814981f35a273c11e68663276;Meerkat;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;D_6__uncultured bacterium;11;48;0.000109091;0.010909091;0.25;0.018229157;44;0.013766054;99;8;0.041556541;0.696302517;4;4;2;2;0.5;0.5
a23440b181af991ffd76035e50866926;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;25;434;0.000221429;0.022142857;0.12755102;0.035675161;196;1.57E-05;951;3;7.63E-05;0.027674971;2;1;1;0;0.666666667;0.333333333
a259534db2e669389365224f69c7c613;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae NK4A214 group;D_6__uncultured organism;33;459;0.000201316;0.020131579;0.144736842;0.084165705;228;3.40E-05;2903;13;0.030618682;0.595453135;11;2;2;0;0.846153846;0.153846154
a2625c39725ece27605762e5aee0d44f;Spinyrat;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Clostridium sensu stricto 1;NA;80;3114;0.001588776;0.158877551;0.408163265;0.115343727;196;1.57E-05;1157;7;0.019516704;0.212757502;5;2;1;1;0.714285714;0.285714286
a26b8fbda6974cc055a339dc86b9d624;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;NA;30;138;0.000101471;0.010147059;0.220588235;0.076398657;136;0.011343559;339;30;0.286555738;1.319251954;21;9;1;8;0.7;0.3
a28c06fe27dbf201ca3f30d06042821e;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;47;1205;0.000614796;0.061479592;0.239795918;0.053116911;196;1.57E-05;0;1;0.000842427;0.100379438;1;0;0;0;1;0
